product_id,name,category,subcategory,unit_price,unit_cost,supplier_code,stock,created_at,active
1173,Ultra Door Pull Handle,Furniture,Furnishings,10.52,7.36,SUP-FUR,87,2016-04-22,1
1174,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,3.38,2.37,SUP-OFF,274,2014-03-14,1
1175,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,30.98,21.69,SUP-OFF,388,2016-11-24,1
1176,Newell 309,Office Supplies,Art,11.55,8.09,SUP-OFF,323,2017-12-02,1
1177,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,896.99,627.89,SUP-OFF,123,2017-10-03,1
1178,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,18.63,13.04,SUP-OFF,334,2014-08-29,1
1179,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,420.98,294.69,SUP-OFF,52,2014-08-29,1
1180,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,7.39,5.17,SUP-TEC,325,2016-08-20,1
1181,Global Comet Stacking Armless Chair,Furniture,Chairs,299.05,209.34,SUP-FUR,421,2017-10-21,1
1182,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,4.92,3.44,SUP-OFF,163,2016-05-17,1
1183,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,34.23,23.96,SUP-FUR,149,2015-02-03,1
1184,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,9.48,6.64,SUP-FUR,459,2017-12-18,1
1185,Xerox 1891,Office Supplies,Paper,48.91,34.24,SUP-OFF,84,2017-07-03,1
1186,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,331.74,232.22,SUP-TEC,421,2017-07-03,1
1187,Avery 474,Office Supplies,Labels,2.88,2.02,SUP-OFF,170,2017-04-30,1
1188,Panasonic KX T7736-B Digital phone,Technology,Phones,149.95,104.96,SUP-TEC,212,2015-10-30,1
1189,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,223.98,156.79,SUP-OFF,365,2017-08-17,1
1190,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,256.98,179.89,SUP-FUR,463,2017-08-17,1
1191,Staple magnet,Office Supplies,Storage,9.38,6.57,SUP-OFF,211,2015-10-03,1
1192,Cisco SPA 502G IP Phone,Technology,Phones,119.95,83.97,SUP-TEC,210,2016-07-08,1
1193,Avaya 4621SW VoIP phone,Technology,Phones,73.95,51.77,SUP-TEC,286,2016-06-09,1
1194,Xerox 214,Office Supplies,Paper,6.48,4.54,SUP-OFF,105,2017-03-16,1
1195,Motorola Moto X,Technology,Phones,339.99,237.99,SUP-TEC,91,2016-11-27,1
1196,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,48.58,34.01,SUP-FUR,121,2017-08-06,1
1197,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,20.77,14.54,SUP-TEC,89,2017-11-27,1
1198,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,33.28,23.3,SUP-OFF,59,2016-07-08,1
1199,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,5.98,4.19,SUP-OFF,158,2016-07-08,1
1200,BIC Brite Liner Grip Highlighters,Office Supplies,Art,1.64,1.15,SUP-OFF,445,2017-09-02,1
1201,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,119.0,83.3,SUP-TEC,351,2017-09-02,1
1202,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,11.33,7.93,SUP-OFF,118,2017-09-10,1
1203,Imation Clip USB flash drive - 8 GB,Technology,Accessories,18.8,13.16,SUP-TEC,287,2017-09-10,1
1204,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,4.57,3.2,SUP-OFF,306,2017-09-10,1
1205,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,12.09,8.46,SUP-OFF,311,2017-09-10,1
1206,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,13.9,9.73,SUP-OFF,307,2017-12-21,1
1207,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,6.38,4.47,SUP-OFF,134,2014-12-14,1
1208,Belkin Standard 104 key USB Keyboard,Technology,Accessories,14.59,10.21,SUP-TEC,496,2014-12-14,1
1209,Avaya IP Phone 1140E VoIP phone,Technology,Phones,278.99,195.29,SUP-TEC,297,2014-10-18,1
1210,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,90.98,63.69,SUP-FUR,233,2014-10-18,1
1211,Newell 321,Office Supplies,Art,3.28,2.3,SUP-OFF,70,2015-05-08,1
1212,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,119.99,83.99,SUP-TEC,392,2014-12-03,1
1213,Binder Posts,Office Supplies,Binders,5.74,4.02,SUP-OFF,102,2015-11-09,1
1214,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,146.34,102.44,SUP-FUR,474,2015-11-09,1
1215,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,8.74,6.12,SUP-OFF,190,2015-11-09,1
1216,Xerox 1978,Office Supplies,Paper,5.78,4.05,SUP-OFF,477,2015-11-09,1
1217,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,3.34,2.34,SUP-OFF,242,2017-06-25,1
1218,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,4.71,3.3,SUP-OFF,384,2017-06-25,1
1219,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,294.62,206.23,SUP-OFF,243,2017-12-02,1
1220,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,130.98,91.69,SUP-FUR,379,2017-08-03,1
1221,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,19.31,13.52,SUP-OFF,108,2015-12-11,1
1222,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,6.54,4.58,SUP-OFF,381,2016-09-18,1
1223,"Tennsco Lockers, Sand",Office Supplies,Storage,20.98,14.69,SUP-OFF,356,2015-11-26,1
1224,Xerox 1922,Office Supplies,Paper,4.98,3.49,SUP-OFF,475,2015-06-18,1
1225,GBC Personal VeloBind Strips,Office Supplies,Binders,11.98,8.39,SUP-OFF,456,2015-10-02,1
1226,Novimex Fabric Task Chair,Furniture,Chairs,60.98,42.69,SUP-FUR,105,2015-07-11,1
1227,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,5.28,3.7,SUP-FUR,58,2015-07-11,1
1228,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,39.99,27.99,SUP-TEC,308,2017-12-22,1
1229,Staples,Office Supplies,Fasteners,3.78,2.65,SUP-OFF,126,2014-10-31,1
1230,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,16.06,11.24,SUP-OFF,293,2014-10-31,1
1231,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,9.98,6.99,SUP-OFF,364,2014-10-31,1
1232,Xerox 1952,Office Supplies,Paper,4.98,3.49,SUP-OFF,357,2014-10-31,1
1233,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,8.04,5.63,SUP-OFF,69,2014-10-31,1
1234,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,49.99,34.99,SUP-TEC,499,2015-04-13,1
1235,Hon 94000 Series Round Tables,Furniture,Tables,296.18,207.33,SUP-FUR,435,2015-04-13,1
1236,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,19.99,13.99,SUP-TEC,454,2017-11-07,1
1237,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,135.99,95.19,SUP-TEC,351,2017-11-07,1
1238,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,18.97,13.28,SUP-OFF,489,2015-12-24,1
1239,Avery 52,Office Supplies,Labels,3.69,2.58,SUP-OFF,345,2016-06-23,1
1240,Translucent Push Pins by OIC,Office Supplies,Fasteners,1.98,1.39,SUP-OFF,317,2016-06-23,1
1241,Avery 507,Office Supplies,Labels,2.88,2.02,SUP-OFF,110,2015-10-26,1
1242,Newell 349,Office Supplies,Art,3.28,2.3,SUP-OFF,487,2015-11-25,1
1243,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,63.98,44.79,SUP-OFF,237,2016-05-15,1
1244,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,22.99,16.09,SUP-OFF,253,2016-05-15,1
1245,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,265.17,185.62,SUP-OFF,332,2014-03-10,1
1246,Newell 308,Office Supplies,Art,1.68,1.18,SUP-OFF,255,2015-10-31,1
1247,Polycom SoundStation2 EX Conference phone,Technology,Phones,404.95,283.46,SUP-TEC,452,2015-10-31,1
1248,Mobile Personal File Cube,Office Supplies,Storage,23.42,16.39,SUP-OFF,223,2015-10-31,1
1249,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,500.98,350.69,SUP-FUR,460,2015-10-31,1
1250,Quality Park Security Envelopes,Office Supplies,Envelopes,26.17,18.32,SUP-OFF,69,2017-12-01,1
1251,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,14.99,10.49,SUP-TEC,255,2017-12-01,1
1252,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,27.06,18.94,SUP-FUR,139,2015-10-04,1
1253,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,8.32,5.82,SUP-OFF,55,2014-05-20,1
1254,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,4.28,3.0,SUP-OFF,451,2014-05-20,1
1255,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,6.55,4.58,SUP-OFF,356,2015-11-20,1
1256,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,39.55,27.68,SUP-TEC,50,2015-11-30,1
1257,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,7.38,5.17,SUP-FUR,130,2015-12-31,1
1258,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,8.57,6.0,SUP-OFF,410,2014-06-06,1
1259,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,550.98,385.69,SUP-FUR,85,2014-06-06,1
1260,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,16.99,11.89,SUP-TEC,467,2017-03-31,1
1261,Newell 33,Office Supplies,Art,5.58,3.91,SUP-OFF,297,2017-10-21,1
1262,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,34.58,24.21,SUP-OFF,350,2016-01-07,1
1263,Array Memo Cubes,Office Supplies,Paper,5.18,3.63,SUP-OFF,211,2016-10-13,1
1264,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,8.23,5.76,SUP-OFF,97,2014-08-01,1
1265,Xerox 1982,Office Supplies,Paper,22.84,15.99,SUP-OFF,343,2016-10-15,1
1266,Hon Mobius Operator's Chair,Furniture,Chairs,122.99,86.09,SUP-FUR,496,2016-05-07,1
1267,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,20.27,14.19,SUP-OFF,90,2016-06-25,1
1268,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,11.7,8.19,SUP-OFF,488,2016-12-10,1
1269,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,63.94,44.76,SUP-FUR,311,2015-09-06,1
1270,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,28.15,19.7,SUP-OFF,434,2016-09-10,1
1271,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,118.99,83.29,SUP-TEC,447,2014-11-14,1
1272,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,30.98,21.69,SUP-OFF,211,2016-11-27,1
1273,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,33.94,23.76,SUP-FUR,235,2017-10-01,1
1274,Nontoxic Chalk,Office Supplies,Art,1.76,1.23,SUP-OFF,363,2014-09-20,1
1275,Xerox 1991,Office Supplies,Paper,22.84,15.99,SUP-OFF,342,2017-07-31,1
1276,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,240.98,168.69,SUP-FUR,167,2016-03-19,1
1277,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,26.49,18.54,SUP-OFF,140,2014-03-31,1
1278,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,57.23,40.06,SUP-OFF,211,2017-07-09,1
1279,HTC One,Technology,Phones,99.99,69.99,SUP-TEC,178,2015-12-14,1
1280,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,3.04,2.13,SUP-OFF,160,2015-09-15,1
1281,Fiskars Home & Office Scissors,Office Supplies,Supplies,8.88,6.22,SUP-OFF,466,2016-07-15,1
1282,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,55.5,38.85,SUP-FUR,372,2017-04-20,1
1283,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,6.81,4.77,SUP-OFF,464,2016-11-15,1
1284,Xerox 1959,Office Supplies,Paper,6.68,4.68,SUP-OFF,382,2015-02-15,1
1285,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,90.24,63.17,SUP-OFF,446,2015-02-15,1
1286,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,145.95,102.16,SUP-TEC,196,2016-09-17,1
1287,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,9.27,6.49,SUP-OFF,222,2017-06-16,1
1288,Logitech diNovo Edge Keyboard,Technology,Accessories,249.99,174.99,SUP-TEC,277,2016-11-14,1
1289,Xerox 1989,Office Supplies,Paper,4.98,3.49,SUP-OFF,432,2017-10-12,1
1290,Xerox 1984,Office Supplies,Paper,6.48,4.54,SUP-OFF,170,2017-09-17,1
1291,Xerox 227,Office Supplies,Paper,6.48,4.54,SUP-OFF,102,2017-12-20,1
1292,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,33.29,23.3,SUP-OFF,63,2015-09-21,1
1293,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,62.18,43.53,SUP-FUR,441,2015-03-06,1
1294,Canon PC1060 Personal Laser Copier,Technology,Copiers,699.99,489.99,SUP-TEC,366,2015-03-06,1
1295,Bevis Round Conference Room Tables and Bases,Furniture,Tables,179.29,125.5,SUP-FUR,129,2014-10-03,1
1296,Staple holder,Office Supplies,Appliances,8.67,6.07,SUP-OFF,232,2015-03-05,1
1297,Xerox 1965,Office Supplies,Paper,5.98,4.19,SUP-OFF,490,2016-05-05,1
1298,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,17.52,12.26,SUP-OFF,330,2017-11-17,1
1299,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,4.37,3.06,SUP-OFF,326,2017-06-01,1
1300,Balt Solid Wood Round Tables,Furniture,Tables,446.49,312.54,SUP-FUR,375,2017-01-08,1
1301,Plantronics MX500i Earset,Technology,Phones,42.95,30.07,SUP-TEC,205,2015-11-01,1
1302,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,129.99,90.99,SUP-TEC,249,2017-07-20,1
1303,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,37.99,26.59,SUP-TEC,90,2017-03-20,1
1304,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,5.98,4.19,SUP-OFF,146,2017-09-23,1
1305,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,170.98,119.69,SUP-FUR,366,2015-12-25,1
1306,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,8.34,5.84,SUP-OFF,214,2016-09-24,1
1307,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,60.97,42.68,SUP-OFF,54,2017-12-10,1
1308,Xerox 1994,Office Supplies,Paper,6.48,4.54,SUP-OFF,169,2014-08-23,1
1309,Nu-Dell Executive Frame,Furniture,Furnishings,12.64,8.85,SUP-FUR,459,2014-12-31,1
1310,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,54.48,38.14,SUP-OFF,219,2016-02-22,1
1311,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,3.18,2.23,SUP-OFF,447,2016-03-13,1
1312,Satellite Sectional Post Binders,Office Supplies,Binders,43.41,30.39,SUP-OFF,290,2017-12-02,1
1313,Memorex Micro Travel Drive 32 GB,Technology,Accessories,36.51,25.56,SUP-TEC,112,2015-08-31,1
1314,Lexmark S315 Color Inkjet Printer,Technology,Machines,99.99,69.99,SUP-TEC,443,2015-08-31,1
1315,Xerox 1926,Office Supplies,Paper,4.98,3.49,SUP-OFF,444,2014-03-17,1
1316,Xerox 1918,Office Supplies,Paper,38.76,27.13,SUP-OFF,276,2014-03-17,1
1317,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,9.14,6.4,SUP-OFF,176,2017-04-16,1
1318,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,80.16,56.11,SUP-OFF,98,2016-03-13,1
1319,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,150.89,105.62,SUP-FUR,316,2014-11-24,1
1320,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,110.98,77.69,SUP-FUR,215,2016-09-23,1
1321,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,3.07,2.15,SUP-OFF,71,2016-09-23,1
1322,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,3.29,2.3,SUP-OFF,296,2016-07-07,1
1323,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,5.74,4.02,SUP-OFF,492,2014-08-19,1
1324,Xerox 1951,Office Supplies,Paper,30.98,21.69,SUP-OFF,216,2016-05-06,1
1325,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,44.01,30.81,SUP-OFF,57,2017-03-25,1
1326,Staples in misc. colors,Office Supplies,Art,1.78,1.25,SUP-OFF,174,2017-03-25,1
1327,Clearsounds A400,Technology,Phones,65.99,46.19,SUP-TEC,54,2017-03-25,1
1328,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,299.99,209.99,SUP-TEC,71,2017-03-25,1
1329,Staples,Office Supplies,Fasteners,3.93,2.75,SUP-OFF,347,2015-12-12,1
1330,Recycled Premium Regency Composition Covers,Office Supplies,Binders,15.28,10.7,SUP-OFF,402,2015-12-12,1
1331,Xerox 219,Office Supplies,Paper,6.48,4.54,SUP-OFF,355,2015-12-06,1
1332,Xerox 1903,Office Supplies,Paper,5.98,4.19,SUP-OFF,96,2015-12-06,1
1333,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,179.99,125.99,SUP-TEC,401,2015-12-06,1
1334,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,200.98,140.69,SUP-FUR,299,2016-09-27,1
1335,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,149.99,104.99,SUP-TEC,402,2017-01-20,1
1336,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,299.55,209.69,SUP-TEC,321,2016-05-21,1
1337,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,99.99,69.99,SUP-TEC,282,2017-11-09,1
1338,Hon Rectangular Conference Tables,Furniture,Tables,227.55,159.28,SUP-FUR,236,2017-12-25,1
1339,Computer Printout Index Tabs,Office Supplies,Binders,1.68,1.18,SUP-OFF,447,2016-06-11,1
1340,GBC Wire Binding Combs,Office Supplies,Binders,10.34,7.24,SUP-OFF,419,2016-06-11,1
1341,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,58.22,40.75,SUP-FUR,399,2014-03-25,1
1342,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,275.37,192.76,SUP-OFF,387,2015-11-14,1
1343,Bevis Rectangular Conference Tables,Furniture,Tables,145.98,102.19,SUP-FUR,116,2014-11-18,1
1344,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,4.48,3.14,SUP-OFF,386,2016-05-22,1
1345,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,7.28,5.1,SUP-OFF,360,2016-11-05,1
1346,Avery 496,Office Supplies,Labels,3.75,2.62,SUP-OFF,156,2017-03-17,1
1347,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,9.11,6.38,SUP-OFF,186,2017-05-04,1
1348,Xerox 23,Office Supplies,Paper,6.48,4.54,SUP-OFF,86,2017-05-04,1
1349,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,2.23,1.56,SUP-FUR,477,2016-01-22,1
1350,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,135.99,95.19,SUP-FUR,421,2016-11-03,1
1351,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,16.59,11.61,SUP-TEC,147,2016-11-03,1
1352,Avery 50,Office Supplies,Labels,12.53,8.77,SUP-OFF,148,2016-11-03,1
1353,Fiskars Spring-Action Scissors,Office Supplies,Supplies,13.98,9.79,SUP-OFF,442,2017-06-19,1
1354,Anker 24W Portable Micro USB Car Charger,Technology,Phones,10.99,7.69,SUP-TEC,390,2017-08-28,1
1355,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,42.76,29.93,SUP-OFF,135,2015-01-02,1
1356,Newell 313,Office Supplies,Art,3.28,2.3,SUP-OFF,255,2015-01-02,1
1357,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,157.99,110.59,SUP-TEC,308,2015-10-09,1
1358,Xerox 1895,Office Supplies,Paper,5.98,4.19,SUP-OFF,230,2015-10-09,1
1359,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,15.67,10.97,SUP-OFF,195,2017-06-22,1
1360,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,1637.53,1146.27,SUP-OFF,129,2014-07-25,1
1361,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,40.98,28.69,SUP-OFF,98,2015-07-02,1
1362,Panasonic KX TS3282B Corded phone,Technology,Phones,81.99,57.39,SUP-TEC,129,2017-03-02,1
1363,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,279.48,195.64,SUP-OFF,348,2016-11-18,1
1364,Avery 49,Office Supplies,Labels,2.88,2.02,SUP-OFF,203,2016-10-15,1
1365,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,289.53,202.67,SUP-OFF,345,2016-10-15,1
1366,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,15.93,11.15,SUP-TEC,500,2015-04-06,1
1367,Avery Non-Stick Binders,Office Supplies,Binders,4.49,3.14,SUP-OFF,166,2014-08-17,1
1368,Nortel Meridian M5316 Digital phone,Technology,Phones,258.95,181.26,SUP-TEC,326,2015-01-27,1
1369,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,57.98,40.59,SUP-FUR,117,2016-09-08,1
1370,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,136.98,95.89,SUP-FUR,93,2017-11-19,1
1371,HTC One Mini,Technology,Phones,125.99,88.19,SUP-TEC,440,2016-08-15,1
1372,Dell Slim USB Multimedia Keyboard,Technology,Accessories,25.0,17.5,SUP-TEC,151,2015-09-26,1
1373,Contemporary Wood/Metal Frame,Furniture,Furnishings,16.16,11.31,SUP-FUR,342,2016-10-08,1
1374,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,200.98,140.69,SUP-FUR,174,2015-05-31,1
1375,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,15.02,10.51,SUP-TEC,344,2015-03-17,1
1376,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,6.28,4.4,SUP-OFF,354,2017-11-01,1
1377,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,225.04,157.53,SUP-OFF,77,2014-11-22,1
1378,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,20.94,14.66,SUP-FUR,174,2014-01-26,1
1379,Macally Suction Cup Mount,Technology,Phones,11.95,8.36,SUP-TEC,494,2014-01-26,1
1380,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,4.14,2.9,SUP-FUR,476,2014-01-26,1
1381,"Executive Impressions 14""",Furniture,Furnishings,22.23,15.56,SUP-FUR,206,2017-06-30,1
1382,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,17.67,12.37,SUP-FUR,219,2016-09-08,1
1383,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,400.98,280.69,SUP-FUR,158,2016-09-08,1
1384,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,4.98,3.49,SUP-OFF,297,2017-05-13,1
1385,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,449.95,314.96,SUP-TEC,80,2016-06-04,1
1386,Berol Giant Pencil Sharpener,Office Supplies,Art,16.99,11.89,SUP-OFF,385,2016-03-04,1
